unit_name,unit_code,state,region,unit_type,created_by,date_est,POINT-X,POINT-Y,EXTENT_MIN_X,EXTENT_MIN_Y,EXTENT_MAX_X,EXTENT_MAX_Y,description,metadata,filename,image,caption
Lava Beds National Monument,LABE,CA,PW,National Monument,Lands,1925-11-21T00:00:00Z,-121.517803,41.758726,-121.6051505,41.68959649,-121.3796923,41.85681149,"Lava Beds National Monument is a land of turmoil, both geological and historical. Over the last half-million years, volcanic eruptions on the Medicine Lake shield volcano have created a rugged landscape dotted with diverse volcanic features. More than 700 caves, Native American rock art sites, historic battlefields and campsites, and a high desert wilderness experience await you!",https://www.nps.gov/labe/,2A9A2672-1DD8-B71B-0B9CA1AB08F20A54.jpg,https://www.nps.gov/common/uploads/banner_image/pwr/2A9A2672-1DD8-B71B-0B9CA1AB08F20A54.jpg,Lava Beds cinder cones and surrounding area covered in snow
George Washington Birthplace National Monument,GEWA,VA,NE,National Monument,Legacy,1930-01-23T00:00:00Z,-76.923316,38.193005,-76.93445344,38.18228257,-76.91286166,38.20203823,"In the heart of the Northern Neck of Virginia stands a tribute to America’s founding father, George Washington. Although only here a short time, the ideas that Washington learned here, helped shape the man he would become and forever alter the destiny of the United States of America.",https://www.nps.gov/gewa/,1F3DE3BE-1DD8-B71B-0BBE9526251066D1.jpg,https://www.nps.gov/common/uploads/banner_image/ner/1F3DE3BE-1DD8-B71B-0BBE9526251066D1.jpg,Dedication of the Memorial House at George Washington Birthplace- 1932
Sunset Crater Volcano National Monument,SUCR,AZ,IM,National Monument,Lands,1930-05-26T00:00:00Z,-111.510376,35.371142,-111.5335947,35.35668,-111.4890287,35.38559286,"Sunset Crater Volcano! Roughly 900 years ago, the eruption of this volcano reshaped the surrounding landscape, forever changing the lives of people, plants and animals. Hike the trail through the lava flow and cinders and you’ll likely discover colorful, ruggedly dramatic geological features coexisting with twisted Ponderosa Pines and an amazing array of wildlife.",https://www.nps.gov/sucr/,2EB615A5-1DD8-B71B-0BF3804F3A7E5E1C.jpg,https://www.nps.gov/common/uploads/banner_image/imr/2EB615A5-1DD8-B71B-0BF3804F3A7E5E1C.png,The sun rising over an open meadow with Sunset Crater Volcano cinder cone on the right.
Canyon de Chelly National Monument,CACH,AZ,IM,National Monument,Legacy,1931-02-14T00:00:00Z,-109.340386,36.094263,-109.5443473,35.99593135,-109.1357873,36.28585377,"For nearly 5,000 years, people have lived in these canyons - longer than anyone has lived uninterrupted anywhere on the Colorado Plateau. In the place called Tseyi, their homes and images tell us their stories. Today, Navajo families make their homes, raise livestock, and farm the lands in these canyons. The National Park Service and Navajo Nation actively work together to manage park resources.",https://www.nps.gov/cach/,01A0F67C-1DD8-B71B-0B9A13ACB0B727D8.jpg,https://www.nps.gov/common/uploads/banner_image/imr/01A0F67C-1DD8-B71B-0B9A13ACB0B727D8.png,View of canyon from White House Trail
White Sands National Monument,WHSA,NM,IM,National Monument,Lands,1933-01-18T00:00:00Z,-106.335085,32.77908,-106.4796505,32.65621129,-106.1368593,32.87315929,"Rising from the heart of the Tularosa Basin is one of the world's great natural wonders - the glistening white sands of New Mexico. Great wave-like dunes of gypsum sand have engulfed 275 square miles of desert, creating the world's largest gypsum dunefield. White Sands National Monument preserves a major portion of this unique dunefield, along with the plants and animals that live here.",https://www.nps.gov/whsa/,943FC611-1DD8-B71B-0B1D1A5D67733A48.jpg,https://www.nps.gov/common/uploads/banner_image/imr/943FC611-1DD8-B71B-0B1D1A5D67733A48.jpg,Blue sky and white dune.
Cedar Breaks National Monument,CEBR,UT,IM,National Monument,Lands,1933-08-22T00:00:00Z,-112.845268,37.635451,-112.8699343,37.60507488,-112.8197083,37.66258503,"Discover one of America's most special parks! Crowning the grand staircase, Cedar Breaks sits at over 10,000 feet and looks down into a half-mile deep geologic amphitheater. Come wander among timeless bristlecone pines, stand in lush meadows of wildflower, ponder crystal-clear night skies and experience the richness of our subalpine forest.",https://www.nps.gov/cebr/,95284DA3-1DD8-B71B-0BB3D835A176D6ED.jpg,https://www.nps.gov/common/uploads/banner_image/imr/95284DA3-1DD8-B71B-0BB3D835A176D6ED.jpg,Colorful sunset over Cedar Breaks amphitheater.
Ocmulgee National Monument,OCMU,GA,SE,National Monument,Legacy,1934-06-14T00:00:00Z,-83.596992,32.839629,-83.61813496,32.80947802,-83.58911092,32.84941985,Welcome to Ocmulgee National Monument this park is a prehistoric Native American site. Native Americans first came here during the Paleo-Indian period hunting Ice Age mammals. Different cultures occupied this land for thousands of years. The Mississippian culture arrived here around 900 constructing mounds for their elite. Today the mounds still remain for all to see.,https://www.nps.gov/ocmu/,E37EB1D6-1DD8-B71B-0BAE32747E9E754D.jpg,https://www.nps.gov/common/uploads/banner_image/akr/E37EB1D6-1DD8-B71B-0BAE32747E9E754D.jpg,
Fort Stanwix National Monument,FOST,NY,NE,National Monument,Lands,1935-08-21T00:00:00Z,-75.455576,43.210534,-75.45784424,43.20935849,-75.45328223,43.21196473,"For centuries, the Oneida Carrying Place, a six mile portage connecting the Mohawk River and Wood Creek, served as a vital link for those traveling by water from the ocean to the Great Lakes. When Europeans arrived, nations fought for control of the carry, the homelands of the Six Nations Confederacy, and the rich resources of North America. In this struggle, Fort Stanwix would play a vital role.",https://www.nps.gov/fost/,F0F10245-1DD8-B71B-0BDC79F7C911C59F.jpg,https://www.nps.gov/common/uploads/banner_image/ner/F0F10245-1DD8-B71B-0BDC79F7C911C59F.jpg,A brown star-shaped fort sits in the middle of a green grass patch.
Homestead National Monument,HOME,NE,MW,National Monument,Lands,1936-03-19T00:00:00Z,-96.833925,40.288,-96.84255498,40.28454517,-96.82226536,40.29306817,"With the promise of Free Land, the Homestead Act of 1862 enticed millions to cultivate the frontier. Families, immigrants, women, and freed slaves flooded 10 percent of the nation’s land to chase their American Dream. American Indian cultures and natural environments gave way to diverse settlement, agricultural success, and industrial advancement—building our nation and changing the land forever.",https://www.nps.gov/home/,CAC2285A-1DD8-B71B-0BF127A4FF16CF8D.jpg,https://www.nps.gov/common/uploads/banner_image/mwr/CAC2285A-1DD8-B71B-0BF127A4FF16CF8D.png,Homestead Heritage Center across a prairie
Fort Frederica National Monument,FOFR,GA,SE,National Monument,Lands,1936-05-26T00:00:00Z,-81.389843,31.223555,-81.40197985,31.15541623,-81.37872983,31.22916418,"Georgia's fate was decided in 1742 when Spanish and British forces clashed on St. Simons Island. Fort Frederica's troops defeated the Spanish, ensuring Georgia's future as a British colony. Today, the archeological remnants of Frederica are protected by the National Park Service.",https://www.nps.gov/fofr/,198515F4-1DD8-B71B-0B9C6776E1BFA415.JPG,https://www.nps.gov/common/uploads/banner_image/akr/198515F4-1DD8-B71B-0B9C6776E1BFA415.JPG,King's Magazine and cannon at Frederica River
Organ Pipe Cactus National Monument,ORPI,AZ,IM,National Monument,Lands,1937-04-13T00:00:00Z,-112.857283,32.035706,-113.0855021,31.8158102,-112.6077717,32.20058829,"Look closely. Look again. The sights and sounds of Organ Pipe Cactus National Monument, an International Biosphere Reserve, reveal a thriving community of plants and animals. Human stories echo throughout this desert preserve, chronicling thousands of years of desert living. A scenic drive, wilderness hike or a night of camping will expose you to a living desert that thrives.",https://www.nps.gov/orpi/,C0985F74-1DD8-B71B-0B58BBE0C6954788.jpg,https://www.nps.gov/common/uploads/banner_image/imr/C0985F74-1DD8-B71B-0B58BBE0C6954788.png,Organ Pipe Cactus in the Green Desert flanked by the Ajo Mountains
Pipestone National Monument,PIPE,MN,MW,National Monument,Lands,1937-08-25T00:00:00Z,-96.324755,44.013519,-96.33178489,44.00865589,-96.31781637,44.01928995,"For countless generations, American Indians have quarried the red pipestone found at this site. These grounds are sacred to many people because the pipestone quarried here is carved into pipes used for prayer. Many believe that the pipe's smoke carries one's prayer to the Great Spirit. The traditions of quarrying and pipemaking continue here today.",https://www.nps.gov/pipe/,5C816A00-1DD8-B71B-0B2F6B4DBC2E8AF4.jpg,https://www.nps.gov/common/uploads/banner_image/mwr/5C816A00-1DD8-B71B-0B2F6B4DBC2E8AF4.jpg,"Pipestone Quarries, Minnesota, USA. As seen by George Catlin in 1836"
Tuzigoot National Monument,TUZI,AZ,IM,National Monument,Lands,1939-07-25T00:00:00Z,-112.027907,34.772963,-112.0458183,34.76427573,-112.0181759,34.78356759,Crowning a desert hilltop is an ancient pueblo. A child scans the desert landscape for the arrival of traders. What riches will they bring? What stories will they tell? From the rooftop of the Tuzigoot pueblo it is easy to imagine such a moment. The pueblo shows us this ancient village built by the Sinagua people. They were farmers and artists with trade connections that spanned hundreds of miles.,https://www.nps.gov/tuzi/,6F82A3CC-1DD8-B71B-0B1BF766C3F9704D.jpg,https://www.nps.gov/common/uploads/banner_image/imr/6F82A3CC-1DD8-B71B-0B1BF766C3F9704D.jpg,Masonry pueblo rooms on a hill
George Washington Carver National Monument,GWCA,MO,MW,National Monument,Lands,1943-07-14T00:00:00Z,-94.355227,36.987132,-94.36015233,36.98101205,-94.35084762,36.99209433,"The young child known as the ""Plant Doctor"" tended his secret garden while observing the day-to-day operations of a 19th century farm. Nature and nurture ultimately influenced George on his quest for education to becoming a renowned agricultural scientist, educator, and humanitarian.",https://www.nps.gov/gwca/,CAADD18E-1DD8-B71B-0B4E80A7A7FD7C02.jpg,https://www.nps.gov/common/uploads/banner_image/mwr/CAADD18E-1DD8-B71B-0B4E80A7A7FD7C02.jpg,"Image of the Boy Carver Statue, sculpted by Robert Amendola in 1960."
Castle Clinton National Monument,CACL,NY,NE,National Monument,Lands,1946-08-12T00:00:00Z,-74.016806,40.703478,-74.01728883,40.70311153,-74.01626596,40.7038479,"Located at the southern tip of Manhattan Island, Castle Clinton stands where New York City began, and represents not only the city’s growth, but the growth of a nation. Initially intended to prevent a British invasion in 1812, the fortification has transformed over the years to welcome theatergoers, immigrants, sightseers, and now, millions of visitors to New York Harbor.",https://www.nps.gov/cacl/,4CF7D2CB-1DD8-B71B-0BD80F8F8D1EBCEE.jpg,https://www.nps.gov/common/uploads/banner_image/ner/4CF7D2CB-1DD8-B71B-0BD80F8F8D1EBCEE.jpg,Castle Clinton NM New York
Fort Sumter National Monument,FOSU,SC,SE,National Monument,Lands,1948-04-28T00:00:00Z,-79.879334,32.753594,-79.92700604,32.75046918,-79.84075443,32.7919354,"Decades of growing strife between North and South erupted in civil war on April 12, 1861, when Confederate artillery opened fire on this Federal fort in Charleston Harbor. Fort Sumter surrendered 34 hours later. Union forces would try for nearly four years to take it back.",https://www.nps.gov/fosu/,AD977D56-1DD8-B71B-0B80CFFB8F7724A3.jpg,https://www.nps.gov/common/uploads/banner_image/akr/AD977D56-1DD8-B71B-0B80CFFB8F7724A3.jpg,cannon facing ocean
Effigy Mounds National Monument,EFMO,IA,MW,National Monument,Lands,1949-10-25T00:00:00Z,-91.207771,43.091458,-91.23535534,42.93504811,-91.16388745,43.10941274,"The mounds preserved here are considered sacred by many Americans, especially the Monument's 20 culturally associated American Indian tribes. A visit offers opportunities to contemplate the meanings of the mounds and the people who built them. The 200 plus American Indian mounds are located in one of the most picturesque sections of the Upper Mississippi River Valley.",https://www.nps.gov/efmo/,2EAF9DA1-1DD8-B71B-0B724E27695E7899.jpg,https://www.nps.gov/common/uploads/banner_image/mwr/2EAF9DA1-1DD8-B71B-0B724E27695E7899.jpg,"Bear shaped mounds in summer, viewed from ground level"
Fort Union National Mounment,FOUN,NM,IM,National Monument,Lands,1954-06-28T00:00:00Z,-105.012017,35.907371,-105.0378532,35.89746956,-104.9999019,35.91723508,"Exposed to the wind, within a sweeping valley of short grass prairie, amid the swales of the Santa Fe Trail, lie the territorial-style adobe remnants of the largest 19th century military fort in the region. For forty years, 1851-1891, Fort Union functioned as an agent of political and cultural change, whether desired or not, in New Mexico and throughout the Southwest.",https://www.nps.gov/foun/,24EEEE8D-1DD8-B71B-0BC30C6180F7F394.jpg,https://www.nps.gov/common/uploads/banner_image/imr/24EEEE8D-1DD8-B71B-0BC30C6180F7F394.jpg,Adobe remnants of Fort Union
Booker T. Washington National Monument,BOWA,VA,NE,National Monument,Lands,1956-04-02T00:00:00Z,-79.731874,37.114813,-79.73633602,37.10683826,-79.72527766,37.12278067,"On April 5, 1856, Booker T. Washington was born a slave on the 207-acre farm of James Burroughs. After the Civil War, Washington became the first principal of Tuskegee Normal and Industrial School. Later as an adviser, author and orator, his past would influence his philosophies as the most influential African American of his era. Come explore his birthplace.",https://www.nps.gov/bowa/,5056013D-1DD8-B71B-0BEC0124D339752E.JPG,https://www.nps.gov/common/uploads/banner_image/ner/5056013D-1DD8-B71B-0BEC0124D339752E.JPG,The reconstructed cabin where Booker T. Washington was born
Grand Portage National Monument,GRPO,MN,MW,National Monument,Lands,1958-09-02T00:00:00Z,-89.760688,47.999682,-89.83416166,47.95866167,-89.67876804,48.00536952,Travel into the past to discover the present. Explore the partnership of the Grand Portage Ojibwe and the North West Company during the North American fur trade and the NPS today. Follow pathways into a distant time. Experience the sights and smells of a bustling depot reconstructed in its exact location. Hear the beat of the drum echo over Gichigami - Lake Superior.,https://www.nps.gov/grpo/,C0D944EB-1DD8-B71B-0BE4297A94F7649A.JPG,https://www.nps.gov/common/uploads/banner_image/mwr/C0D944EB-1DD8-B71B-0BE4297A94F7649A.JPG,Grand Portage's historic depot on lake Superior.
Russell Cave National Monument,RUCA,AL,SE,National Monument,Lands,1961-05-11T00:00:00Z,-85.818586,34.970839,-85.8229156,34.96730549,-85.80536841,34.98136195,"Russell Cave is an archaeological site with one of the most complete records of prehistoric cultures in the Southeast. Thousands of years ago a portion of Russell Cave's entrance collapsed, creating a shelter that, for more than 10,000 years, was home to prehistoric peoples. Today it provides clues to the daily lifeways of early North American inhabitants dating from 10,000 B.C. to 1650 A.D.",https://www.nps.gov/ruca/,69E6F5BF-1DD8-B71B-0B3BA5B283CD6A50.jpg,https://www.nps.gov/common/uploads/banner_image/akr/69E6F5BF-1DD8-B71B-0B3BA5B283CD6A50.jpg,Russell Cave in the spring
